sample_index,shape,init_Mach,init_altitude_m,init_T_inf_K,init_rho_kg_m3,init_mu_Pa_s,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,cone_slant_length_m,base_radius_m,x_sensor_m,T_wall_K,Tw_over_Tinf_init,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_time_s,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition,mu_star_at_transition,Re_crit_low_used,Re_crit_high_used
1242,cone,7.306093315477948,98762.13399485388,216.65,1.143049300717475e-06,1.4215474148823518e-05,2155.8245175333714,9.746647303190858,0.0452682218434523,35.35499994324476,6.072970204240874,7.603428777916091,1001.1654765968827,4.621119208847832,1938.9645121481406,115.86497530366536,8.464859593908745e-05,True,135.0,29434.654596604865,0.6095246594694744,7.572629140690511,1023688.1725560413,3.0552480872534136e-05,834279.7656,1668559.531
1243,cone,10.114969263701425,95076.26907415382,216.65,1.935279282575556e-06,1.4215474148823518e-05,2984.6455268491873,9.332550193805682,0.02716605593301034,39.99428620488101,6.572648074089358,3.942387000757458,1082.4467013050976,4.996292182345246,1518.4541465542445,135.71586865790036,0.0003020321796451784,True,265.0,18475.535914306754,0.2054083435679498,7.550682904440018,842098.6946903737,3.177004342271988e-05,834279.7656,1668559.531
1244,cone,6.714273069782302,51496.43592105807,216.65,0.0009784230065799627,1.4215474148823518e-05,1981.1948569813512,11.752942474173373,0.00845633057630474,1.987067414600541,0.4134170803280552,0.8934522268747032,561.9845201380901,2.593974244810017,1011.3181334721102,0.5369411687335681,0.00010875636458398892,True,36.0,28001.039067958423,5.871782914608387,7.9926433279901765,1343437.6459483583,3.2343103432525543e-05,1293597.8909152057,2587195.7815739773
1245,cone,4.8582847548639005,64039.61833912969,216.65,0.00016305032508493435,1.4215474148823518e-05,1433.5444314002773,12.801795994296072,0.042908907093551996,8.53024047572668,1.9383042797483288,3.4406737348539886,696.032740928204,3.212705935509827,1520.3184712231366,11.803037366930536,0.00043960575421090584,True,50.0,36954.6102183689,3.4069060160598146,7.569995245439909,948570.4486132273,2.8483532822519722e-05,834279.7656,1668559.531
1246,cone,6.489952919333361,66680.11362559823,216.65,0.00011181495122368272,1.4215474148823518e-05,1915.0042323570933,10.973075945943862,0.007539178158832879,49.567314740085415,9.610739752231925,0.923368997079123,1125.693734629449,5.1959092297689775,1829.1216050689927,290.1773479061818,6.262835832202187e-05,False,,,,,,,,
1247,cone,11.204474240999094,95989.15944871087,216.65,1.6986583566304573e-06,1.4215474148823518e-05,3306.1280812886525,14.714576294411243,0.03629012435673936,44.77048564716882,11.757491557830015,1.5721540338807574,494.96931529615745,2.2846495051749707,1778.34067310593,434.2893944947275,0.0003815001444088607,False,,,,,,,,
1248,cone,8.244988484201317,91595.98634428479,216.65,3.181761248719629e-06,1.4215474148823518e-05,2432.8663149382073,14.103977729218975,0.009717939839015805,14.931183765473063,3.7515561438382288,4.4767710881711515,710.1111560076179,3.2776882345147373,1593.6427801392633,44.215320074111666,0.0003299925851916135,True,101.0,30570.4090838633,0.8369324552369584,7.751584244225721,841116.7389454518,2.5559235963938076e-05,834279.7656,1668559.531
1249,cone,9.903739632104234,56333.952122415816,216.65,0.000490226905092971,1.4215474148823518e-05,2922.317549507034,10.60579827406284,0.03909654202405456,26.531166989362255,4.967951958003142,4.346327601619841,1133.9049072910884,5.233809865179268,1607.2034234555113,77.53622406429693,0.00041048653623462544,True,141.0,21741.710813435708,0.3656320744402466,7.690569778237059,987426.3740756303,3.259579463071819e-05,834279.7656,1668559.531
1250,cone,8.128690069190759,51432.15891133193,216.65,0.0009874486827113704,1.4215474148823518e-05,2398.5498938901924,6.251464402347859,0.014821717471268505,5.776397329978911,0.632767803063981,0.9992297643689739,960.1527009751583,4.431814913340218,457.6974707024206,1.2578782814280254,0.0006390991057824264,True,55.0,21672.60663699827,1.785899043302449,7.6284487969102335,1191805.7720123786,3.062694649567227e-05,834279.7656,1668559.531
1251,cone,5.178411763258371,55819.28144490423,216.65,0.0005276286585314042,1.4215474148823518e-05,1528.0049896796734,5.6734558587720665,0.04895685776946145,47.93631077232352,4.762251626459796,0.2769398359885327,609.7921745327778,2.814641931838347,1757.73989820637,71.24830719402853,0.0006459978309475484,False,,,,,,,,
1252,cone,8.329577485794811,62594.24003849002,216.65,0.00020044532381591483,1.4215474148823518e-05,2457.826171824048,13.325616094518022,0.04141706038794457,11.126893965072462,2.635539485906829,2.245375221492904,711.8271133607827,3.2856086469456853,680.2117896695145,21.821717399513645,0.0004970997840027793,True,134.0,21271.513961033757,0.43738454325746173,8.782493243203032,836314.2749986266,2.5436326117074502e-05,834279.7656,1668559.531
1253,cone,6.55152096311895,99853.94953580786,216.65,9.779721047652405e-07,1.4215474148823518e-05,1933.1712461849008,14.363264473173125,0.037171832247181895,2.8317893753884014,0.7251449406549628,1.6990898670754788,871.4734424660311,4.022494541731046,1009.4828691597453,1.6519599540614793,0.00014706246618195596,False,,,,,,,,
1254,cone,11.96896137444796,98555.54706478842,216.65,1.177286171630141e-06,1.4215474148823518e-05,3531.7069282130924,5.474215852743559,0.02951917171088715,2.2290485247740204,0.21362059164855976,1.4812961296136096,1176.2074448960243,5.429067366240592,240.31092695263595,0.143362676300704,0.0004107481195657072,False,,,,,,,,
1255,cone,10.076568095689803,55852.67009611109,216.65,0.0005251179640207975,1.4215474148823518e-05,2973.3144124044825,12.168844963464872,0.04132467364772459,32.51565997328924,7.01162955618657,4.440243606426444,628.4155232816427,2.9006024614892345,241.49300242065993,154.4499595114762,3.073144226664965e-05,False,,,,,,,,
1256,cone,4.961201591224401,85754.61456352947,216.65,7.329567999667448e-06,1.4215474148823518e-05,1463.9123215315058,9.653308085356525,0.03385758786040696,39.20624781222253,6.668767458373821,8.134572400545878,431.7930308868909,1.993044222879718,1555.127783483221,139.7143517816705,0.00012883592654481643,True,109.0,35908.36544151219,0.7621919540109159,8.202175500026952,838257.8843166806,1.9796683127258074e-05,834279.7656,1668559.531
1257,cone,9.46067325540687,73430.0879162398,216.65,4.263021363472089e-05,1.4215474148823518e-05,2791.5810099455534,7.44415723172558,0.014941851105494331,46.63286934820897,6.093101607920946,8.104348954386873,473.65107172024653,2.1862500425582576,1356.8048839203364,116.63441449949973,0.0005726669476903583,True,92.0,35588.995521856494,0.7630008137154098,8.296650390521219,835705.5049952627,2.072885105443954e-05,834279.7656,1668559.531
1258,cone,7.052122359218971,75990.98650068327,216.65,2.9568824714919405e-05,1.4215474148823518e-05,2080.8847664786476,8.076641558403175,0.03351089711391039,37.149236077607334,5.271668303856509,7.587564805177398,382.06626390058364,1.7635184117266727,1491.69997076887,87.30638887489425,0.0006274470201468694,True,76.0,38414.93358517519,1.1179009291342226,9.27513062494983,839493.3570290181,1.8903698548438358e-05,834279.7656,1668559.531
1259,cone,4.968483989250378,27555.597644712245,216.65,0.02991340098215405,1.4215474148823518e-05,1466.0611542294919,11.50143139953038,0.028780416933455646,25.589015680631775,5.206809826285381,1.1142652364881045,367.4972632391312,1.696271697388097,1118.0134365635502,85.1713055228461,0.0006819540563114524,False,,,,,,,,
1260,cone,11.49434448810767,81248.83479285843,216.65,1.3951672626458933e-05,1.4215474148823518e-05,3391.660712564557,7.6658055118505395,0.010620800114730308,28.8864942244653,3.888053872514336,3.2209196958477473,810.0559229008555,3.7390072601008795,1642.5304484117587,47.49133964015575,0.00011973564712909248,True,107.0,26630.060277229215,0.7178750944379996,7.658428087026578,852158.463791595,2.7335351278266612e-05,834279.7656,1668559.531
1261,cone,8.430116318159286,85079.65655920905,216.65,8.071498479868591e-06,1.4215474148823518e-05,2487.4923792507093,9.846689452080247,0.006219340662105672,17.77648220261004,3.085451720939145,9.316785269915798,369.50258059117664,1.7055277202454495,1436.3108237919212,29.908000773653384,8.720246331566769e-05,True,50.0,45587.74579140977,5.0132576225721,9.043374337989063,1180343.5162969395,2.657173410754111e-05,1131098.0009038786,2262196.001781242
1262,cone,9.596035183452903,93531.30832594671,216.65,2.413216069258119e-06,1.4215474148823518e-05,2831.522542392725,9.206081724719034,0.011840791059743401,33.44698056170004,5.420872234317426,1.9228423890906639,536.4911476590544,2.476303474078257,600.7201899714511,92.31838864039034,0.000648435641803558,False,,,,,,,,
1263,cone,5.073726386093066,32868.91557846613,216.65,0.014002853835904699,1.4215474148823518e-05,1497.1152524459478,14.153450625498778,0.029315754016161887,1.6919730613169535,0.4266726623381029,0.8721345669458553,777.7035752218908,3.589677245427606,208.33683249179495,0.5719255627566974,0.0003272029853952193,True,21.0,25629.58395286501,2.355520222052158,7.57324627967789,846652.8829045269,2.8200239977683014e-05,834279.7656,1668559.531
1264,cone,6.163560978188643,99312.69521654418,216.65,1.0565912384682116e-06,1.4215474148823518e-05,1818.6950670259548,7.312148729243977,0.02164298744218239,26.406609016195695,3.388455804505915,7.023438804896062,1092.1605425271227,5.041128744644,1716.767854946823,36.07061306434066,0.0008830102081062781,True,100.0,31529.543700067217,1.2700950653974998,7.547056836132741,1380883.4500373893,3.231998545276097e-05,834279.7656,1668559.531
1265,cone,7.3360253623986615,56124.10244199225,216.65,0.0005051456892902864,1.4215474148823518e-05,2164.6566303774453,6.648079025908638,0.02205798424094637,2.468979106887594,0.2877703824142501,2.2671523626343686,416.51734824302235,1.9225356484792169,506.3202733815274,0.26016092050319983,0.00042182351430412705,True,31.0,34575.218287601936,7.100350120567368,8.407058780160842,1530839.8469812348,3.404967031455675e-05,1477167.414790416,2954334.829580832
1266,cone,6.393852593928346,61451.3875605283,216.65,0.0002359939455137487,1.4215474148823518e-05,1886.6477046335608,14.844765568376937,0.014422631295989623,7.289502945908946,1.9320639289717996,5.797262418428342,1194.2347007626772,5.512276486326689,1414.1133215227906,11.727160190929803,0.0005472890742621158,False,,,,,,,,
1267,cone,7.108157449071201,35905.773238174996,216.65,0.00907410130716373,1.4215474148823518e-05,2097.4191598034226,5.430239916588753,0.01950856093051941,10.459653960533366,0.9942984703922788,7.425812229225732,394.6405402187196,1.8215579977785348,918.8626767127245,3.1058710116643855,0.0008918125842515219,False,,,,,,,,
1268,cone,4.7217923686784635,78939.44097296755,216.65,1.940465150172374e-05,1.4215474148823518e-05,1393.269332261888,12.193326613622837,0.03014706188993099,1.8133641663113844,0.3918421356876042,1.2665091894378007,781.2791719961502,3.6061812693106403,1878.3998608425384,0.4823609506478519,0.0008463628803208872,False,,,,,,,,
1269,cone,5.367371712789115,54595.848532910255,216.65,0.0006283949489055642,1.4215474148823518e-05,1583.7618044971416,10.464035608419474,0.037557293325382185,49.973957009638596,9.229683202593279,2.8480027161805785,307.61754518713053,1.4198825072103878,206.77607139248735,267.6230168077341,0.0005442516424168791,False,,,,,,,,
1270,cone,8.771151956549646,69734.45061123696,216.65,7.227739528100377e-05,1.4215474148823518e-05,2588.122491521112,5.5068080524472895,0.04006686834772086,19.192374254063793,1.8503171138644925,3.1067599909793495,1152.1363251585615,5.317961343912123,1270.2467622506076,10.755787270405456,0.0006966607533035336,False,,,,,,,,
1271,cone,9.81590866705519,63721.32034410506,216.65,0.0001706355572732828,1.4215474148823518e-05,2896.401079558558,5.5880889603453845,0.022910306645296974,28.530677604529266,2.7914693450514725,8.507864149372176,550.7629376359066,2.5421783412688974,347.7757234185327,24.480235904023594,0.00019655752337568167,True,77.0,35529.77834071415,0.7926072003362146,7.9428242384234125,850932.8333601586,2.23894072221365e-05,834279.7656,1668559.531
1272,cone,5.401976405527601,65371.977721620664,216.65,0.0001347905161949435,1.4215474148823518e-05,1593.9726848960129,9.882696670455664,0.025734510640394198,33.70340225778798,5.8716974173496945,9.314754956919693,588.9623681106866,2.718496967969936,425.0245805406803,108.3121576092183,0.00036749756629235133,True,207.0,27666.403853040883,0.2370454201719551,9.07477229187077,834607.6760496318,2.298475965311546e-05,834279.7656,1668559.531
1273,cone,6.438358874434574,96065.9258909537,216.65,1.6801315650692783e-06,1.4215474148823518e-05,1899.7802676267377,9.767821918392414,0.04026057819008931,41.07353932054627,7.070878765581752,8.7326623612711,426.99532559668137,1.9708992642357783,648.9689128880864,157.0712336866807,0.000645600378036514,True,210.0,29526.68122220396,0.2799494535395412,9.811203264220069,834891.161194114,1.950295017500195e-05,834279.7656,1668559.531
1274,cone,8.006769706966587,95052.4839061317,216.65,1.9418663162031793e-06,1.4215474148823518e-05,2362.574592902372,11.62197467076281,0.02496081957803654,43.867376996530936,9.022214067477533,8.745468709665479,1158.9067770518755,5.349211987315372,1492.3656615883233,255.72673112763232,0.00012252781875641676,True,247.0,24340.710343795115,0.22589659606460907,7.621571925092172,837468.3949357098,3.295919489757792e-05,834279.7656,1668559.531
1275,cone,5.564748664857056,80427.79087321163,216.65,1.5687926301792026e-05,1.4215474148823518e-05,1642.0022421825781,6.993546069846484,0.019458710963085168,1.37562595941814,0.16874834176435577,0.26379899493250536,321.61124723158974,1.4844737928990988,1585.5302019694989,0.08946000135156941,0.000294842624728944,True,77.0,19538.944972833324,6.37521680780129,8.36850095867973,1561332.7098769837,3.009223608833889e-05,1372420.7455369376,2744841.491073875
1276,cone,5.680284108226719,65489.7611869959,216.65,0.00013254147721515904,1.4215474148823518e-05,1676.0935315632848,10.325295645462324,0.049899234457901315,29.48940694995078,5.372583922620636,7.166212688728301,1073.0793767900798,4.953055050958134,1698.0619266510657,90.68099753878025,0.0006107755252577244,True,99.0,30830.912516871103,0.7088935173113128,7.519965536753101,884817.9175697033,3.173974722017168e-05,834279.7656,1668559.531
1277,cone,7.697641118001344,55632.475285592765,216.65,0.0005418988347294843,1.4215474148823518e-05,2271.3593616720314,10.33369181444397,0.022357810123448434,36.59547348698557,6.672757103277595,7.872831397384339,940.4233368107181,4.340749304457503,1447.8958434864708,139.8815723041435,0.00044220906428175916,True,112.0,29182.089900717663,0.4508776116928554,7.959052153909968,841791.5463766695,2.950313059570014e-05,834279.7656,1668559.531
1278,cone,7.497543008719333,28377.141851829667,216.65,0.02660084853820643,1.4215474148823518e-05,2212.3159863310184,9.288292799945983,0.030953489984650348,44.04798352816743,7.203892595599591,2.135428848023557,1175.9404922812703,5.427835182466052,388.5748988676491,163.03630764069342,0.00018665312663299625,False,,,,,,,,
1279,cone,10.025441492644642,87710.69063833551,216.65,5.54267446108134e-06,1.4215474148823518e-05,2958.228376737589,10.571157503694419,0.01747484405821567,29.18274525272802,5.446198757835428,7.2562037226988245,1041.7216100896558,4.808315763164808,406.59709053701084,93.18303388391143,0.00019123639418103846,False,,,,,,,,
1280,cone,9.927482398703923,60027.17701079618,216.65,0.0002892423158812789,1.4215474148823518e-05,2929.3233782228053,10.62349769079511,0.04782730528922807,21.257087197094986,3.987179544844089,1.6638917136967861,603.8261577913854,2.7871043516796004,655.2947958422785,49.943785640524894,0.0005842009274278018,False,,,,,,,,
1281,cone,11.895397647181511,61323.81813449978,216.65,0.0002403341757500769,1.4215474148823518e-05,3510.000322508211,12.728774902897886,0.020968479930542752,12.139347802118987,2.7421271167778607,6.065142247763714,653.9060367615928,3.0182600358254916,719.3278452694949,23.62245550936761,0.00095153267830035,True,59.0,34717.0253773379,1.0787120298709791,8.265548273853149,842889.1977113308,2.4629762104379364e-05,834279.7656,1668559.531
1282,cone,9.473878807954982,61504.744508860516,216.65,0.0002342019386546926,1.4215474148823518e-05,2795.4776004654805,14.446531011010743,0.014403237503981307,4.552195745555243,1.1727466758033098,2.4563187205879027,567.8824266844899,2.6211974460396488,1113.4222930360897,4.3207415958598325,0.00019339531536575794,True,34.0,35380.97177594507,5.666613178515053,7.543484956775262,1261754.4616502295,3.183647826552154e-05,1258411.4284870694,2516822.8563073655
1283,cone,11.56973434317959,87909.06411743397,216.65,5.387805022517648e-06,1.4215474148823518e-05,3413.90615769089,12.098992152017203,0.03322231662277359,6.924134945957557,1.4842785167853583,1.4687037588707643,1051.8188908918673,4.854922182745753,654.8460187509315,6.921188473921583,0.0005893888302430386,True,125.0,17872.67173585139,0.6242542138605249,7.6384842010161424,1061741.5064843465,3.137358561078217e-05,834279.7656,1668559.531
1284,cone,11.229687121509503,88016.14834800173,216.65,5.306010970677302e-06,1.4215474148823518e-05,3313.5676996475954,12.752180700342066,0.0087125477141153,39.589084428276756,8.959679168068545,6.580261129072003,345.5024391356902,1.5947493151889693,619.9396945994567,252.1940231173673,0.0007129887236402819,False,,,,,,,,
1285,cone,8.065692206051505,81707.41397870926,216.65,1.306697546472632e-05,1.4215474148823518e-05,2379.960980219996,12.737337156136501,0.0375504269349668,17.717867096235096,4.005027926407648,0.9863929173558795,384.73127350252446,1.7758194022733647,1208.4958252276415,50.39192745035753,0.0003866124680806926,True,280.0,12466.988821589033,0.1840237963267604,10.334799478504355,835806.3101554535,1.8504767168526925e-05,834279.7656,1668559.531
1286,cone,7.613471107124232,52314.13190717584,216.65,0.000870552777471891,1.4215474148823518e-05,2246.5231372693793,12.093462767713593,0.03771792127546995,38.353860983177,8.217778304411278,7.842339944180871,1184.3539584872492,5.466669552214397,450.28993456890447,212.15765890934375,0.0003573438151405617,False,,,,,,,,
1287,cone,7.489635491719547,83865.77855651932,216.65,9.59987707326541e-06,1.4215474148823518e-05,2209.982698445845,7.908690849513742,0.03896936926161152,13.014139358489999,1.8078731548763616,4.335947075504224,1049.1941427289755,4.842807028520542,1268.0366183148587,10.267998218049208,8.461531390769091e-05,False,,,,,,,,
1288,cone,8.215301393263601,41111.560469966906,216.65,0.004313460384752244,1.4215474148823518e-05,2424.1064817778256,14.40740791595142,0.03671967133690321,46.33943024635267,11.904329977711358,4.530103049437903,414.0500156694964,1.9111470836348785,1569.3053655385825,445.2047465984541,0.0005683482720252176,False,,,,,,,,
1289,cone,7.535671680600178,76198.99387875755,216.65,2.870310334735041e-05,1.4215474148823518e-05,2223.5666947619625,7.87819049992274,0.03714406313091658,45.60465613099754,6.31047636196164,9.17887951706371,1060.4051454414948,4.894554098506784,1709.722116894476,125.10485424220694,0.0002820675826775994,True,110.0,31969.27221231271,0.6678067370795834,7.776342211722894,913588.7486439564,3.1524645106382706e-05,834279.7656,1668559.531
1290,cone,5.038755727076586,88537.01090387708,216.65,4.9255275555141005e-06,1.4215474148823518e-05,1486.7963855978728,12.729189176447383,0.040897043593381886,31.664929404451524,7.152952870747502,9.06855510814505,1024.4937649518406,4.728796514894256,1393.4708791845878,160.7387548798677,0.0006189506330875112,True,165.0,28877.349730590166,0.39240720484454467,7.641493056574029,842312.2046633799,3.087391657755993e-05,834279.7656,1668559.531
1291,cone,8.391597914463013,41425.17867313749,216.65,0.004124471354234178,1.4215474148823518e-05,2476.126671822807,6.748695294350365,0.025837722152644235,44.51293880957311,5.2674256740655565,3.8218011740496007,379.65742530966133,1.7523998398784275,1063.6920915057317,87.16591735320686,0.0005141298858308461,True,85.0,26913.49214397508,0.41886527002535756,9.257272168170967,839920.0147968155,1.843894419344961e-05,834279.7656,1668559.531
1292,cone,10.877692797417517,29274.69027158393,216.65,0.023399669828931678,1.4215474148823518e-05,3209.7039846437788,7.819260697088442,0.026268829698269245,14.529013052212758,1.9952032099641932,2.65824765423658,321.97582257256204,1.4861565777639605,261.0182508891649,12.50616465852683,0.0006005021670518562,False,,,,,,,,
1293,cone,10.513379773267479,98195.05046068282,216.65,1.2395041865157246e-06,1.4215474148823518e-05,3102.205364573389,9.112138260414692,0.04794148306155475,18.41668536283599,2.9538769174619803,4.610803340454285,446.02537160941165,2.0587370025820984,626.9301239772235,27.411617490500095,0.0004898811327323171,True,106.0,32048.71566588776,0.788535128780819,8.648144366716343,838982.1487187704,2.013152020936169e-05,834279.7656,1668559.531
1294,cone,11.584629804704203,72526.0774099078,216.65,4.8506974910081964e-05,1.4215474148823518e-05,3418.301393252241,10.257368077436286,0.04452143110855247,10.055464385735243,1.8196595887228297,3.085825653109523,339.77494634670205,1.5683126995001249,1224.7099366276852,10.402319131612169,0.0003172209686453571,True,39.0,37880.575583649785,5.152158436879791,7.88340926029975,1213988.5150109844,2.6445818268030646e-05,1159275.085760077,2318550.171215837
1295,cone,8.991162272589573,62389.250757732116,216.65,0.00020640199378057583,1.4215474148823518e-05,2653.0414041257905,10.76688753951151,0.021970383846479466,17.695748464900475,3.365046824006747,5.996191063062358,542.1343766613647,2.502351150063996,211.7725855183492,35.57395047799343,7.960124933257718e-05,True,202.0,24944.34656014946,0.23960995006977223,9.581422919997955,836446.5615278194,2.201625847577206e-05,834279.7656,1668559.531
1296,cone,7.314925956888174,61554.39858244537,216.65,0.00023254651971757717,1.4215474148823518e-05,2158.4307838489694,9.75809335897221,0.021950974020969995,28.696969486919652,4.935214613359349,4.138513137742746,302.92993602416914,1.398245723628752,943.3097344232201,76.51770911649419,8.97935230633909e-05,True,110.0,29917.03409441482,0.5332124685222122,9.597527179867374,837012.7695832088,1.66072656437041e-05,834279.7656,1668559.531
1297,cone,6.688290602315352,62051.43628338783,216.65,0.000216607054647807,1.4215474148823518e-05,1973.5281549598208,8.77647481080194,0.018471962824624568,9.049383772034899,1.3971142142383561,0.7999494897839327,467.7403225052177,2.1589675629135368,705.088503081565,6.132163066087821,9.91008386594571e-05,True,101.0,19300.99716667269,0.7557652519571875,8.837342750151576,851455.1827664997,2.0595106678393463e-05,834279.7656,1668559.531
1298,cone,6.525096319485602,84996.75649014977,216.65,8.167656431972538e-06,1.4215474148823518e-05,1925.3740703000583,7.160078237004548,0.010601505691717,31.34747356423133,3.9379183637500166,5.202211678518064,459.0001759593454,2.118625321760191,1056.2838177563158,48.71730886362047,0.000730900462567881,True,102.0,32831.308840844984,0.7974434966680954,8.936523310864148,843719.5723063876,2.042526800719394e-05,834279.7656,1668559.531
1299,cone,8.113853948257528,27716.549057040214,216.65,0.029233447453386945,1.4215474148823518e-05,2394.172168083544,10.31692372810037,0.02391974787118339,49.409676225697325,8.994337168299964,6.846628323335348,457.2171646501379,2.1103954057241534,1567.6002421176154,254.148880095895,0.0003391676755627271,False,,,,,,,,
1300,cone,10.10886016883801,82122.93929587878,216.65,1.231388307012319e-05,1.4215474148823518e-05,2982.842903214668,8.160170930254282,0.028233687173288256,27.60201981888428,3.957927838867122,8.578903473845576,1080.556341520305,4.987566773691692,1346.6998582484741,49.21365454742539,0.0005305374093598143,False,,,,,,,,
1301,cone,5.571391497709754,81978.79409253434,216.65,1.2570081454645463e-05,1.4215474148823518e-05,1643.9623570225272,5.37538533975836,0.046965529479206555,28.459660089310287,2.6778947294362605,2.0404394214329886,833.3914463777719,3.8467179615867617,1673.5875397693428,22.52873848160007,0.0005367833544402415,True,108.0,24141.14584627104,0.7952731686693001,8.694215455551983,839650.4820405961,2.778274367970754e-05,834279.7656,1668559.531
