sample_index,shape,init_Mach,init_altitude_m,init_T_inf_K,init_rho_kg_m3,init_mu_Pa_s,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,cone_slant_length_m,base_radius_m,x_sensor_m,T_wall_K,Tw_over_Tinf_init,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition,mu_star_at_transition,Re_crit_low_used,Re_crit_high_used
8254,cone,5.439292697176934,67935.86034722015,216.65,9.34524634632938e-05,1.4215474148823518e-05,1604.9836825615682,9.516242889933398,0.0485947158532112,5.268333011840327,0.8831520185123298,1.854424260396236,966.0340934512108,4.4589618899201975,1501.079819923183,2.4503087137923787,0.0009650842224072,False,,,,,,,
8255,cone,5.07514221024328,33636.047338335105,216.65,0.012549375493349,1.4215474148823518e-05,1497.5330226938422,9.406672971224191,0.0435215318914125,3.9134022739593615,0.6483278211738428,0.1972630795012232,901.8781751201876,4.162834872467978,1366.6578213812502,1.3205023844761337,0.0009189561204884,False,,,,,,,
8256,cone,6.22238478421435,76588.18600301203,216.65,2.715079621844332e-05,1.4215474148823518e-05,1836.0523327723683,10.242260767448814,0.0326579032915959,38.025297786879854,6.870789875157809,8.91916837094791,635.757658856018,2.9344918479391557,214.19271219444465,148.30753161500462,0.0004139529061497,True,42393.460659630684,5.704785643877242,7.97412667490863,2717729.110755642,1.638844674487564e-05,1349271.4309920871,2698542.8619841747
8257,cone,10.069893246877571,62024.49188315644,216.65,0.0002174424252525,1.4215474148823518e-05,2971.344850547156,8.032377668891503,0.0240694770176434,45.724457980911815,6.452504697137864,5.07046940420854,472.58677112087537,2.181337508058506,853.3341454529805,130.79963480162365,0.0008166024830754,True,41349.66125543763,9.285036706901332,7.856637811428277,2933223.5338401766,1.6239415800588037e-05,1445354.5020331438,2890709.0040662875
8258,cone,5.170155421357684,27472.39696688209,216.65,0.0302710673830927,1.4215474148823518e-05,1525.5687732879485,8.220793246025194,0.0145662611170338,44.94117605202027,6.492771577327472,9.534113425267106,1033.0258271480714,4.76817829285978,1022.8167039356686,132.43723988833554,0.000311249259505,False,,,,,,,
8259,cone,5.908068661314944,63265.58891285708,216.65,0.0001821143029868,1.4215474148823518e-05,1743.3064048539477,5.615908595568145,0.0281672204584432,10.543493896419918,1.0367543193418851,2.7355674201943936,333.6778784390701,1.5401702212742678,434.5514462526816,3.3767707675074736,0.0004061559768215,True,34881.02769445043,5.652156124128336,8.597116450178428,2608567.668315471,1.5297850606599384e-05,1299820.8704222145,2599641.740660566
8260,cone,8.200316381308971,41744.41240741989,216.65,0.0039406001570789,1.4215474148823518e-05,2419.6848223803354,8.922010896758318,0.0354196084961395,26.59861975284167,4.175702096714683,8.385844385335204,288.81873421673606,1.333112089622599,266.4256706118947,54.77834260680063,0.0006936082975861,True,41744.41240741989,7.544831458959526,8.08594663280241,3718166.848595723,1.6295869624893898e-05,1521378.9275696771,3042757.854539987
8261,cone,10.969807661519678,89194.4374464615,216.65,4.48399015330937e-06,1.4215474148823518e-05,3236.884513811124,14.559133084767824,0.0446882909814728,21.019460708889163,5.459152759701098,2.9814818889456234,570.3949487378272,2.6327945937587223,404.2605767865177,93.62684021866784,0.0003250068426408,True,38397.60535811796,10.282957188991102,7.69120805193235,2981875.863576954,1.5813623207824633e-05,1470833.0260764975,2941666.0521529955
8262,cone,5.052802002834159,48785.17453120362,216.65,0.0014412486779416,1.4215474148823518e-05,1490.9410501060663,8.033195434950336,0.0371818540677661,12.6737151532954,1.7886629150469997,7.786217710274456,660.4409647253947,3.0484235620835203,463.79826930537376,10.050944574863628,0.0009249588341232,True,41287.453035629296,4.660575159641213,7.601896186762754,2281861.8641856066,1.62305090460949e-05,1139119.878700517,2278239.757295429
8263,cone,6.520952421932705,32231.79525717116,216.65,0.015337155415994,1.4215474148823518e-05,1924.1513216220808,6.478178197621329,0.0133457722026187,19.198038378482657,2.1799337758739505,4.881831936118973,434.076533356481,2.00358427582036,1691.4886705342944,14.929197846064422,0.0004411405274319,False,,,,,,,
